Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
0.06894, 2060-2079, bcc_csm1_1, Annual Anomaly, THA
0.33364, 2060-2079, bnu_esm, Annual Anomaly, THA
-0.6273, 2060-2079, canesm2, Annual Anomaly, THA
0.04382, 2060-2079, ccsm4, Annual Anomaly, THA
0.38044, 2060-2079, cesm1_bgc, Annual Anomaly, THA
0.03096, 2060-2079, cesm1_cam5, Annual Anomaly, THA
0.31155, 2060-2079, cmcc_cesm, Annual Anomaly, THA
0.41292, 2060-2079, cmcc_cm, Annual Anomaly, THA
1.11109, 2060-2079, cmcc_cms, Annual Anomaly, THA
0.60262, 2060-2079, cnrm_cm5, Annual Anomaly, THA
1.07835, 2060-2079, csiro_mk3_6_0, Annual Anomaly, THA
0.13631, 2060-2079, gfdl_cm3, Annual Anomaly, THA
0.63053, 2060-2079, gfdl_esm2g, Annual Anomaly, THA
0.01219, 2060-2079, gfdl_esm2m, Annual Anomaly, THA
0.67333, 2060-2079, inmcm4, Annual Anomaly, THA
-0.4745, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, THA
-0.7493, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, THA
-0.5767, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, THA
1.08835, 2060-2079, miroc5, Annual Anomaly, THA
0.06335, 2060-2079, miroc_esm_chem, Annual Anomaly, THA
0.57781, 2060-2079, miroc_esm, Annual Anomaly, THA
0.4989, 2060-2079, mpi_esm_mr, Annual Anomaly, THA
0.22519, 2060-2079, mri_cgcm3, Annual Anomaly, THA
0.84994, 2060-2079, mri_esm1, Annual Anomaly, THA
0.81136, 2060-2079, noresm1_m, Annual Anomaly, THA
-1.574, 2060-2079, access1_3, Annual Anomaly, TTO
-0.8739, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TTO
-0.6536, 2060-2079, bcc_csm1_1, Annual Anomaly, TTO
-2.2247, 2060-2079, bnu_esm, Annual Anomaly, TTO
-2.1405, 2060-2079, canesm2, Annual Anomaly, TTO
-2.7719, 2060-2079, ccsm4, Annual Anomaly, TTO
-2.2261, 2060-2079, cesm1_bgc, Annual Anomaly, TTO
-2.775, 2060-2079, cesm1_cam5, Annual Anomaly, TTO
-1.4208, 2060-2079, cmcc_cesm, Annual Anomaly, TTO
-1.3405, 2060-2079, cmcc_cm, Annual Anomaly, TTO
-1.9659, 2060-2079, cmcc_cms, Annual Anomaly, TTO
-0.8176, 2060-2079, cnrm_cm5, Annual Anomaly, TTO
-0.0968, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TTO
-0.2873, 2060-2079, gfdl_cm3, Annual Anomaly, TTO
-0.5069, 2060-2079, gfdl_esm2g, Annual Anomaly, TTO
-0.4313, 2060-2079, gfdl_esm2m, Annual Anomaly, TTO
-1.9074, 2060-2079, inmcm4, Annual Anomaly, TTO
-1.2355, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TTO
-2.0755, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TTO
-0.3933, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, TTO
-1.5674, 2060-2079, miroc5, Annual Anomaly, TTO
-0.8592, 2060-2079, miroc_esm_chem, Annual Anomaly, TTO
-0.3977, 2060-2079, miroc_esm, Annual Anomaly, TTO
-1.57, 2060-2079, mpi_esm_mr, Annual Anomaly, TTO
0.15634, 2060-2079, mri_cgcm3, Annual Anomaly, TTO
0.14157, 2060-2079, mri_esm1, Annual Anomaly, TTO
-1.8352, 2060-2079, noresm1_m, Annual Anomaly, TTO
-0.8211, 2060-2079, access1_3, Annual Anomaly, TUR
-2.0747, 2060-2079, bcc_csm1_1_m, Annual Anomaly, TUR
-2.4655, 2060-2079, bcc_csm1_1, Annual Anomaly, TUR
-1.5574, 2060-2079, bnu_esm, Annual Anomaly, TUR
-1.9346, 2060-2079, canesm2, Annual Anomaly, TUR
-1.6269, 2060-2079, ccsm4, Annual Anomaly, TUR
-1.5599, 2060-2079, cesm1_bgc, Annual Anomaly, TUR
-1.1185, 2060-2079, cesm1_cam5, Annual Anomaly, TUR
-2.1514, 2060-2079, cmcc_cesm, Annual Anomaly, TUR
-1.7342, 2060-2079, cmcc_cm, Annual Anomaly, TUR
-1.6471, 2060-2079, cmcc_cms, Annual Anomaly, TUR
-0.7845, 2060-2079, cnrm_cm5, Annual Anomaly, TUR
-1.6638, 2060-2079, csiro_mk3_6_0, Annual Anomaly, TUR
-2.7959, 2060-2079, gfdl_cm3, Annual Anomaly, TUR
-1.84, 2060-2079, gfdl_esm2g, Annual Anomaly, TUR
-1.5956, 2060-2079, gfdl_esm2m, Annual Anomaly, TUR
-1.3449, 2060-2079, inmcm4, Annual Anomaly, TUR
-2.3278, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, TUR
-2.7755, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, TUR
-1.0877, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, TUR
-1.4826, 2060-2079, miroc5, Annual Anomaly, TUR
-2.5375, 2060-2079, miroc_esm_chem, Annual Anomaly, TUR
-2.1243, 2060-2079, miroc_esm, Annual Anomaly, TUR
-1.5057, 2060-2079, mpi_esm_mr, Annual Anomaly, TUR
-0.832, 2060-2079, mri_cgcm3, Annual Anomaly, TUR
-0.7432, 2060-2079, mri_esm1, Annual Anomaly, TUR
-1.4477, 2060-2079, noresm1_m, Annual Anomaly, TUR
-1.3425, 2060-2079, access1_3, Annual Anomaly, UKR
-1.0471, 2060-2079, bcc_csm1_1_m, Annual Anomaly, UKR
-1.0062, 2060-2079, bcc_csm1_1, Annual Anomaly, UKR
-0.6199, 2060-2079, bnu_esm, Annual Anomaly, UKR
-0.5606, 2060-2079, canesm2, Annual Anomaly, UKR
-0.9825, 2060-2079, ccsm4, Annual Anomaly, UKR
-1.0462, 2060-2079, cesm1_bgc, Annual Anomaly, UKR
-1.0714, 2060-2079, cesm1_cam5, Annual Anomaly, UKR
0.11757, 2060-2079, cmcc_cesm, Annual Anomaly, UKR
-0.3851, 2060-2079, cmcc_cm, Annual Anomaly, UKR
-0.3152, 2060-2079, cmcc_cms, Annual Anomaly, UKR
0.07717, 2060-2079, cnrm_cm5, Annual Anomaly, UKR
-1.5785, 2060-2079, csiro_mk3_6_0, Annual Anomaly, UKR
-1.6826, 2060-2079, gfdl_cm3, Annual Anomaly, UKR
-0.4993, 2060-2079, gfdl_esm2g, Annual Anomaly, UKR
-1.0859, 2060-2079, gfdl_esm2m, Annual Anomaly, UKR
-0.6877, 2060-2079, inmcm4, Annual Anomaly, UKR
-1.4003, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, UKR
-1.3027, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, UKR
-0.8218, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, UKR
-1.0166, 2060-2079, miroc5, Annual Anomaly, UKR
-0.8534, 2060-2079, miroc_esm_chem, Annual Anomaly, UKR
-0.7495, 2060-2079, miroc_esm, Annual Anomaly, UKR
-0.9266, 2060-2079, mpi_esm_mr, Annual Anomaly, UKR
0.06427, 2060-2079, mri_cgcm3, Annual Anomaly, UKR
0.57579, 2060-2079, mri_esm1, Annual Anomaly, UKR
-0.8547, 2060-2079, noresm1_m, Annual Anomaly, UKR
-3.0679, 2060-2079, access1_3, Annual Anomaly, ARE
-0.9646, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ARE
-1.8323, 2060-2079, bcc_csm1_1, Annual Anomaly, ARE
0.06785, 2060-2079, bnu_esm, Annual Anomaly, ARE
0.60325, 2060-2079, canesm2, Annual Anomaly, ARE
-0.8084, 2060-2079, ccsm4, Annual Anomaly, ARE
-1.188, 2060-2079, cesm1_bgc, Annual Anomaly, ARE
-0.4651, 2060-2079, cesm1_cam5, Annual Anomaly, ARE
-0.339, 2060-2079, cmcc_cesm, Annual Anomaly, ARE
-1.6187, 2060-2079, cmcc_cm, Annual Anomaly, ARE
-2.0373, 2060-2079, cmcc_cms, Annual Anomaly, ARE
-0.6794, 2060-2079, cnrm_cm5, Annual Anomaly, ARE
-1.6727, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ARE
-1.511, 2060-2079, gfdl_cm3, Annual Anomaly, ARE
-2.5618, 2060-2079, gfdl_esm2g, Annual Anomaly, ARE
-0.4536, 2060-2079, gfdl_esm2m, Annual Anomaly, ARE
0.0631, 2060-2079, inmcm4, Annual Anomaly, ARE
-2.24, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ARE
1.24027, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ARE
-2.2473, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ARE
-0.0057, 2060-2079, miroc5, Annual Anomaly, ARE
-0.7213, 2060-2079, miroc_esm_chem, Annual Anomaly, ARE
-0.2335, 2060-2079, miroc_esm, Annual Anomaly, ARE
-2.6435, 2060-2079, mpi_esm_mr, Annual Anomaly, ARE
-1.7245, 2060-2079, mri_cgcm3, Annual Anomaly, ARE
-0.7981, 2060-2079, mri_esm1, Annual Anomaly, ARE
-0.1926, 2060-2079, noresm1_m, Annual Anomaly, ARE
0.04169, 2060-2079, access1_3, Annual Anomaly, USA
-0.5792, 2060-2079, bcc_csm1_1_m, Annual Anomaly, USA
-0.4361, 2060-2079, bcc_csm1_1, Annual Anomaly, USA
-0.1207, 2060-2079, bnu_esm, Annual Anomaly, USA
-0.3613, 2060-2079, canesm2, Annual Anomaly, USA
-0.3511, 2060-2079, ccsm4, Annual Anomaly, USA
-0.5496, 2060-2079, cesm1_bgc, Annual Anomaly, USA
-0.1229, 2060-2079, cesm1_cam5, Annual Anomaly, USA
0.35004, 2060-2079, cmcc_cesm, Annual Anomaly, USA
-0.0176, 2060-2079, cmcc_cm, Annual Anomaly, USA
0.2041, 2060-2079, cmcc_cms, Annual Anomaly, USA
-0.0445, 2060-2079, cnrm_cm5, Annual Anomaly, USA
-0.5063, 2060-2079, csiro_mk3_6_0, Annual Anomaly, USA
0.21721, 2060-2079, gfdl_cm3, Annual Anomaly, USA
-0.3655, 2060-2079, gfdl_esm2g, Annual Anomaly, USA
-0.2024, 2060-2079, gfdl_esm2m, Annual Anomaly, USA
0.27655, 2060-2079, inmcm4, Annual Anomaly, USA
-0.9048, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, USA
-0.9469, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, USA
-0.1463, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, USA
-0.7219, 2060-2079, miroc5, Annual Anomaly, USA
-0.554, 2060-2079, miroc_esm_chem, Annual Anomaly, USA
-0.4879, 2060-2079, miroc_esm, Annual Anomaly, USA
0.036, 2060-2079, mpi_esm_mr, Annual Anomaly, USA
0.34922, 2060-2079, mri_cgcm3, Annual Anomaly, USA
0.55251, 2060-2079, mri_esm1, Annual Anomaly, USA
-0.8887, 2060-2079, noresm1_m, Annual Anomaly, USA
1.29227, 2060-2079, access1_3, Annual Anomaly, URY
-0.001, 2060-2079, bcc_csm1_1_m, Annual Anomaly, URY
0.17323, 2060-2079, bcc_csm1_1, Annual Anomaly, URY
0.05878, 2060-2079, bnu_esm, Annual Anomaly, URY
0.61368, 2060-2079, canesm2, Annual Anomaly, URY
0.18292, 2060-2079, ccsm4, Annual Anomaly, URY
-0.0401, 2060-2079, cesm1_bgc, Annual Anomaly, URY
-0.102, 2060-2079, cesm1_cam5, Annual Anomaly, URY
1.33294, 2060-2079, cmcc_cesm, Annual Anomaly, URY
0.16578, 2060-2079, cmcc_cm, Annual Anomaly, URY
0.62691, 2060-2079, cmcc_cms, Annual Anomaly, URY
0.59716, 2060-2079, cnrm_cm5, Annual Anomaly, URY
0.28088, 2060-2079, csiro_mk3_6_0, Annual Anomaly, URY
-0.4063, 2060-2079, gfdl_cm3, Annual Anomaly, URY
-0.419, 2060-2079, gfdl_esm2g, Annual Anomaly, URY
-0.0201, 2060-2079, gfdl_esm2m, Annual Anomaly, URY
0.5135, 2060-2079, inmcm4, Annual Anomaly, URY
-0.6866, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, URY
-0.2115, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, URY
0.80153, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, URY
-0.2931, 2060-2079, miroc5, Annual Anomaly, URY
0.36964, 2060-2079, miroc_esm_chem, Annual Anomaly, URY
-0.0413, 2060-2079, miroc_esm, Annual Anomaly, URY
0.21458, 2060-2079, mpi_esm_mr, Annual Anomaly, URY
0.16478, 2060-2079, mri_cgcm3, Annual Anomaly, URY
0.94449, 2060-2079, mri_esm1, Annual Anomaly, URY
0.04574, 2060-2079, noresm1_m, Annual Anomaly, URY
-1.3738, 2060-2079, access1_3, Annual Anomaly, UZB
-2.3048, 2060-2079, bcc_csm1_1_m, Annual Anomaly, UZB
-2.1446, 2060-2079, bcc_csm1_1, Annual Anomaly, UZB
-1.6833, 2060-2079, bnu_esm, Annual Anomaly, UZB
-2.3769, 2060-2079, canesm2, Annual Anomaly, UZB
-1.4613, 2060-2079, ccsm4, Annual Anomaly, UZB
-1.3939, 2060-2079, cesm1_bgc, Annual Anomaly, UZB
-1.492, 2060-2079, cesm1_cam5, Annual Anomaly, UZB
-1.7866, 2060-2079, cmcc_cesm, Annual Anomaly, UZB
-1.7734, 2060-2079, cmcc_cm, Annual Anomaly, UZB
-1.3504, 2060-2079, cmcc_cms, Annual Anomaly, UZB
-1.1092, 2060-2079, cnrm_cm5, Annual Anomaly, UZB
-2.0727, 2060-2079, csiro_mk3_6_0, Annual Anomaly, UZB
-2.606, 2060-2079, gfdl_cm3, Annual Anomaly, UZB
-2.0003, 2060-2079, gfdl_esm2g, Annual Anomaly, UZB
-0.4705, 2060-2079, gfdl_esm2m, Annual Anomaly, UZB
-1.3175, 2060-2079, inmcm4, Annual Anomaly, UZB
-1.5036, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, UZB
-4.0718, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, UZB
-1.9871, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, UZB
-2.4551, 2060-2079, miroc5, Annual Anomaly, UZB
-2.1234, 2060-2079, miroc_esm_chem, Annual Anomaly, UZB
-2.1249, 2060-2079, miroc_esm, Annual Anomaly, UZB
-1.6569, 2060-2079, mpi_esm_mr, Annual Anomaly, UZB
-1.192, 2060-2079, mri_cgcm3, Annual Anomaly, UZB
-0.8514, 2060-2079, mri_esm1, Annual Anomaly, UZB
-2.2661, 2060-2079, noresm1_m, Annual Anomaly, UZB
0.13186, 2060-2079, access1_3, Annual Anomaly, VUT
0.91199, 2060-2079, bcc_csm1_1_m, Annual Anomaly, VUT
0.24258, 2060-2079, bcc_csm1_1, Annual Anomaly, VUT
0.39863, 2060-2079, bnu_esm, Annual Anomaly, VUT
0.23631, 2060-2079, canesm2, Annual Anomaly, VUT
0.60487, 2060-2079, ccsm4, Annual Anomaly, VUT
0.62417, 2060-2079, cesm1_bgc, Annual Anomaly, VUT
0.34619, 2060-2079, cesm1_cam5, Annual Anomaly, VUT
-0.3081, 2060-2079, cmcc_cesm, Annual Anomaly, VUT
0.17061, 2060-2079, cmcc_cm, Annual Anomaly, VUT
-0.3323, 2060-2079, cmcc_cms, Annual Anomaly, VUT
0.12107, 2060-2079, cnrm_cm5, Annual Anomaly, VUT
-0.9963, 2060-2079, csiro_mk3_6_0, Annual Anomaly, VUT
-0.3989, 2060-2079, gfdl_cm3, Annual Anomaly, VUT
0.68793, 2060-2079, gfdl_esm2g, Annual Anomaly, VUT
0.31764, 2060-2079, gfdl_esm2m, Annual Anomaly, VUT
0.4887, 2060-2079, inmcm4, Annual Anomaly, VUT
1.01083, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, VUT
0.88806, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, VUT
-0.5708, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, VUT
0.03072, 2060-2079, miroc5, Annual Anomaly, VUT
-2.0677, 2060-2079, miroc_esm_chem, Annual Anomaly, VUT
-2.9712, 2060-2079, miroc_esm, Annual Anomaly, VUT
0.1277, 2060-2079, mpi_esm_mr, Annual Anomaly, VUT
-0.2781, 2060-2079, mri_cgcm3, Annual Anomaly, VUT
-0.2636, 2060-2079, mri_esm1, Annual Anomaly, VUT
0.45959, 2060-2079, noresm1_m, Annual Anomaly, VUT
-2.5583, 2060-2079, access1_3, Annual Anomaly, VEN
-2.2186, 2060-2079, bcc_csm1_1_m, Annual Anomaly, VEN
-1.155, 2060-2079, bcc_csm1_1, Annual Anomaly, VEN
-1.3671, 2060-2079, bnu_esm, Annual Anomaly, VEN
-2.8901, 2060-2079, canesm2, Annual Anomaly, VEN
-1.8574, 2060-2079, ccsm4, Annual Anomaly, VEN
-1.6789, 2060-2079, cesm1_bgc, Annual Anomaly, VEN
-1.8817, 2060-2079, cesm1_cam5, Annual Anomaly, VEN
-0.3277, 2060-2079, cmcc_cesm, Annual Anomaly, VEN
-0.9728, 2060-2079, cmcc_cm, Annual Anomaly, VEN
-1.8683, 2060-2079, cmcc_cms, Annual Anomaly, VEN
-0.6022, 2060-2079, cnrm_cm5, Annual Anomaly, VEN
-0.6259, 2060-2079, csiro_mk3_6_0, Annual Anomaly, VEN
-0.992, 2060-2079, gfdl_cm3, Annual Anomaly, VEN
-0.7767, 2060-2079, gfdl_esm2g, Annual Anomaly, VEN
-0.4779, 2060-2079, gfdl_esm2m, Annual Anomaly, VEN
-1.1097, 2060-2079, inmcm4, Annual Anomaly, VEN
-0.742, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, VEN
-1.1004, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, VEN
-0.5376, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, VEN
-0.502, 2060-2079, miroc5, Annual Anomaly, VEN
-0.5927, 2060-2079, miroc_esm_chem, Annual Anomaly, VEN
-0.169, 2060-2079, miroc_esm, Annual Anomaly, VEN
-1.5961, 2060-2079, mpi_esm_mr, Annual Anomaly, VEN
0.08395, 2060-2079, mri_cgcm3, Annual Anomaly, VEN
-0.1108, 2060-2079, mri_esm1, Annual Anomaly, VEN
-2.2944, 2060-2079, noresm1_m, Annual Anomaly, VEN
-0.9211, 2060-2079, access1_3, Annual Anomaly, ZWE
-1.6197, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ZWE
-0.6564, 2060-2079, bcc_csm1_1, Annual Anomaly, ZWE
-1.2027, 2060-2079, bnu_esm, Annual Anomaly, ZWE
-0.9205, 2060-2079, canesm2, Annual Anomaly, ZWE
-1.0194, 2060-2079, ccsm4, Annual Anomaly, ZWE
-0.2503, 2060-2079, cesm1_bgc, Annual Anomaly, ZWE
-1.2488, 2060-2079, cesm1_cam5, Annual Anomaly, ZWE
-1.6037, 2060-2079, cmcc_cesm, Annual Anomaly, ZWE
-1.7729, 2060-2079, cmcc_cm, Annual Anomaly, ZWE
-1.3957, 2060-2079, cmcc_cms, Annual Anomaly, ZWE
-0.2323, 2060-2079, cnrm_cm5, Annual Anomaly, ZWE
-0.6321, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ZWE
-1.1236, 2060-2079, gfdl_cm3, Annual Anomaly, ZWE
-0.7753, 2060-2079, gfdl_esm2g, Annual Anomaly, ZWE
-0.7586, 2060-2079, gfdl_esm2m, Annual Anomaly, ZWE
0.61564, 2060-2079, inmcm4, Annual Anomaly, ZWE
-0.5146, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ZWE
-0.4686, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ZWE
-0.6799, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ZWE
-0.6239, 2060-2079, miroc5, Annual Anomaly, ZWE
-1.6796, 2060-2079, miroc_esm_chem, Annual Anomaly, ZWE
-1.6159, 2060-2079, miroc_esm, Annual Anomaly, ZWE
-1.2123, 2060-2079, mpi_esm_mr, Annual Anomaly, ZWE
-0.9954, 2060-2079, mri_cgcm3, Annual Anomaly, ZWE
-0.7521, 2060-2079, mri_esm1, Annual Anomaly, ZWE
-1.1911, 2060-2079, noresm1_m, Annual Anomaly, ZWE
-2.5965, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ALB
-1.5178, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ALB
-0.6496, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ALB
-2.6619, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, AND
-1.7351, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, AND
-0.6098, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, AND
-2.1106, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, AUS
-0.8262, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, AUS
0.10076, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, AUS
-2.2791, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, AZE
-1.3518, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, AZE
-0.5895, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, AZE
-2.3305, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BLZ
-0.9003, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BLZ
0.10289, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BLZ
-1.439, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BEN
-0.2858, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BEN
0.85702, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BEN
-2.3571, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BOL
-0.786, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BOL
0.28508, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BOL
-1.9842, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BIH
-1.2369, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BIH
0.03262, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BIH
-2.1345, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BWA
-1.2933, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BWA
-0.4011, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BWA
-1.8488, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BRA
-0.5405, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BRA
0.68853, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BRA
-0.2218, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BRN
0.3684, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BRN
1.8419, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BRN
-0.9951, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CAF
0.14155, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CAF
1.07084, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CAF
-1.1661, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, COD
0.12339, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, COD
1.02603, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, COD
-1.1391, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, COG
0.16361, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, COG
0.95469, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, COG
-1.2463, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CIV
-0.1794, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CIV
0.80938, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CIV
-1.6618, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CUB
-0.6766, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CUB
0.36921, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CUB
-0.3804, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, DNK
0.17602, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, DNK
1.5831, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, DNK
-1.136, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, DJI
-0.0195, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, DJI
0.78211, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, DJI
-2.3044, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, DMA
-1.2191, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, DMA
0.37436, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, DMA
-3.8549, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, EGY
-2.6175, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, EGY
-0.4812, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, EGY
-1.0519, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ETH
-0.0334, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ETH
1.60838, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ETH
-0.4135, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, FIN
0.52896, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, FIN
1.59891, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, FIN
-1.9544, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, FRA
-1.1306, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, FRA
-0.1717, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, FRA
-1.3921, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, DEU
-0.6456, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, DEU
0.76257, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, DEU
-2.6635, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GRD
-1.1946, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GRD
0.162, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GRD
-1.9292, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, HUN
-1.0362, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, HUN
0.2366, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, HUN
-0.2867, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ISL
0.41224, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ISL
1.306, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ISL
-0.8843, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, IND
-0.0144, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, IND
0.83341, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, IND
-0.7206, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, IDN
0.34297, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, IDN
1.71162, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, IDN
-3.0522, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, IRN
-1.6276, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, IRN
-0.5474, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, IRN
-3.4518, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, IRQ
-2.063, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, IRQ
-0.7918, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, IRQ
-0.6766, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, IRL
-0.0767, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, IRL
0.74282, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, IRL
-2.1599, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ITA
-1.2274, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ITA
-0.1574, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ITA
