Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
0.07788, 2060-2079, ccsm4, Annual Anomaly, VNM
-0.0181, 2060-2079, cesm1_cam5, Annual Anomaly, VNM
0.30293, 2060-2079, cnrm_cm5, Annual Anomaly, VNM
-0.2857, 2060-2079, csiro_mk3_6_0, Annual Anomaly, VNM
0.41093, 2060-2079, gfdl_cm3, Annual Anomaly, VNM
0.48204, 2060-2079, gfdl_esm2g, Annual Anomaly, VNM
0.15105, 2060-2079, gfdl_esm2m, Annual Anomaly, VNM
-0.4266, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, VNM
-0.1302, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, VNM
0.31154, 2060-2079, miroc5, Annual Anomaly, VNM
0.08241, 2060-2079, miroc_esm_chem, Annual Anomaly, VNM
-0.1632, 2060-2079, miroc_esm, Annual Anomaly, VNM
-0.2042, 2060-2079, mpi_esm_mr, Annual Anomaly, VNM
0.09043, 2060-2079, mri_cgcm3, Annual Anomaly, VNM
0.33803, 2060-2079, noresm1_m, Annual Anomaly, VNM
0.25711, 2060-2079, bcc_csm1_1_m, Annual Anomaly, YEM
-0.4412, 2060-2079, bcc_csm1_1, Annual Anomaly, YEM
1.17299, 2060-2079, bnu_esm, Annual Anomaly, YEM
0.53241, 2060-2079, canesm2, Annual Anomaly, YEM
-0.1085, 2060-2079, ccsm4, Annual Anomaly, YEM
-0.3559, 2060-2079, cesm1_cam5, Annual Anomaly, YEM
0.01438, 2060-2079, cnrm_cm5, Annual Anomaly, YEM
-0.9226, 2060-2079, csiro_mk3_6_0, Annual Anomaly, YEM
-0.1238, 2060-2079, gfdl_cm3, Annual Anomaly, YEM
-0.5588, 2060-2079, gfdl_esm2g, Annual Anomaly, YEM
-0.7479, 2060-2079, gfdl_esm2m, Annual Anomaly, YEM
-1.5768, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, YEM
0.27762, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, YEM
0.22608, 2060-2079, miroc5, Annual Anomaly, YEM
0.97295, 2060-2079, miroc_esm_chem, Annual Anomaly, YEM
1.23481, 2060-2079, miroc_esm, Annual Anomaly, YEM
-0.3906, 2060-2079, mpi_esm_mr, Annual Anomaly, YEM
-0.0616, 2060-2079, mri_cgcm3, Annual Anomaly, YEM
0.13547, 2060-2079, noresm1_m, Annual Anomaly, YEM
-1.3275, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, AFG
-0.6518, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, AFG
-0.0206, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, AFG
-1.8487, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, DZA
-1.0587, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, DZA
-0.1799, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, DZA
-1.1091, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, AZE
-0.4375, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, AZE
0.48048, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, AZE
-0.3688, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BHS
0.28161, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BHS
0.75536, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BHS
-1.8997, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BHR
-0.5299, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BHR
-0.0148, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BHR
-0.8941, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BRB
-0.3763, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BRB
0.34782, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BRB
-0.7565, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BTN
0.26658, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BTN
0.74882, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BTN
-1.5794, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BOL
-0.5384, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BOL
0.12555, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BOL
-1.1908, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BWA
-0.4993, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BWA
0.08944, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BWA
-1.2235, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BRA
-0.2705, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BRA
0.42376, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BRA
-1.4682, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, BGR
-0.4224, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, BGR
0.16336, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, BGR
-0.6288, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CMR
0.04266, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CMR
0.73432, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CMR
-0.4221, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CAN
0.16374, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CAN
0.78142, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CAN
-1.4132, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TCD
-0.5596, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TCD
0.6108, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TCD
-0.8859, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, COL
-0.0103, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, COL
0.61644, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, COL
-1.2813, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, COD
-0.2439, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, COD
0.37763, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, COD
-0.95, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, COG
-0.1825, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, COG
0.54814, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, COG
-0.9761, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, HRV
-0.1688, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, HRV
0.34278, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, HRV
-0.5751, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CUB
-0.0388, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CUB
0.48792, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CUB
-1.0762, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CYP
-0.5026, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CYP
-0.0502, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CYP
-0.5287, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, DJI
0.07978, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, DJI
0.72006, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, DJI
-1.4371, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ECU
-0.0464, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ECU
0.84543, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ECU
-1.145, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GNQ
0.28922, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GNQ
0.89502, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GNQ
-0.6211, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, FRO
0.30401, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, FRO
0.91146, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, FRO
-0.2184, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, FSM
0.16878, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, FSM
0.76816, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, FSM
-0.7066, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, FJI
-0.0153, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, FJI
-1.0708, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, FRA
-0.2361, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, FRA
0.31422, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, FRA
-0.9116, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GAB
0.11068, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GAB
0.94981, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GAB
-1.6606, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GRC
-0.5775, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GRC
0.0372, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GRC
-0.8601, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GTM
-0.2006, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GTM
0.31023, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GTM
-1.0473, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GIN
-0.1855, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GIN
0.71553, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GIN
-1.4679, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, GUY
-0.3905, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, GUY
0.52455, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, GUY
-1.0805, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, HND
-0.1885, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, HND
0.25469, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, HND
-0.6004, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ISL
0.13128, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ISL
0.85971, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ISL
-1.008, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ITA
-0.2103, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ITA
0.34983, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ITA
-1.0325, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, KAZ
-0.3902, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, KAZ
0.21878, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, KAZ
-0.243, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PRK
0.1734, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PRK
0.46284, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PRK
-1.0514, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, KGZ
-0.3906, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, KGZ
0.2973, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, KGZ
-0.4547, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LAO
0.0767, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LAO
0.48467, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LAO
-1.7471, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LBN
-0.8832, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LBN
-0.2706, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LBN
-0.8435, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LBR
-0.0755, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LBR
0.40172, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LBR
-0.5189, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LTU
0.15242, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LTU
0.68684, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LTU
-0.8401, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MWI
-0.2998, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MWI
0.31218, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MWI
-0.3093, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MYS
0.13478, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MYS
0.9064, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MYS
-0.5351, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MDV
0.30008, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MDV
0.788, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MDV
-1.6106, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MLI
-0.5767, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MLI
0.69137, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MLI
-0.5397, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MLT
-0.1137, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MLT
0.42491, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MLT
-1.2802, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MEX
-0.401, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MEX
0.1753, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MEX
-1.1464, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MDA
-0.3232, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MDA
0.16171, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MDA
-0.7046, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MCO
0.06598, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MCO
0.48587, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MCO
-2.2259, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MAR
-0.9915, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MAR
-0.1169, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MAR
-0.3771, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NZL
0.09069, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NZL
0.49293, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NZL
-0.959, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NIC
-0.1399, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NIC
0.30306, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NIC
-0.8531, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, OMN
-0.104, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, OMN
1.01571, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, OMN
-1.5259, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PAK
-0.4073, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PAK
0.18199, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PAK
-0.3319, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PAN
0.27107, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PAN
0.83188, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PAN
-1.1637, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PRY
-0.344, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PRY
0.14303, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PRY
-1.5389, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, PRT
-0.4448, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, PRT
0.38867, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, PRT
-1.8071, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, QAT
-0.5875, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, QAT
0.13785, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, QAT
-1.4235, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, MNE
-0.3488, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, MNE
0.28219, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, MNE
-1.3057, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SRB
-0.3638, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SRB
0.26439, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SRB
-1.1632, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ROU
-0.2859, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ROU
0.20335, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ROU
-0.4796, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, RUS
0.08503, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, RUS
0.68869, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, RUS
-1.118, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, RWA
-0.0082, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, RWA
0.66496, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, RWA
-0.5128, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, STP
0.27259, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, STP
0.88358, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, STP
-1.6379, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SEN
-0.4939, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SEN
0.82063, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SEN
-0.9547, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SVN
0.00913, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SVN
0.41211, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SVN
-0.7088, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SOM
0.00681, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SOM
0.86836, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SOM
-1.2532, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ZAF
-0.5972, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ZAF
0.06258, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ZAF
-1.5384, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ESP
-0.4933, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ESP
0.12382, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ESP
-1.0514, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, LCA
-0.2787, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, LCA
0.49552, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, LCA
-1.4983, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SDN
-0.5974, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SDN
0.58668, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SDN
-1.1331, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SUR
-0.251, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SUR
0.84111, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SUR
-0.8834, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SWZ
-0.3002, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SWZ
0.37558, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SWZ
-0.3793, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SWE
0.27118, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SWE
0.89199, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SWE
-0.653, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, CHE
-0.011, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, CHE
0.57587, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, CHE
-1.9786, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, SYR
-0.9208, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, SYR
-0.2951, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, SYR
-1.0994, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TJK
-0.409, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TJK
0.26025, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TJK
-0.5131, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, THA
0.11396, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, THA
0.6086, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, THA
-0.6537, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TGO
-0.1096, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TGO
0.54762, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TGO
-0.9863, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TON
-0.0052, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TON
0.37806, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TON
-1.7158, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TUN
-0.9663, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TUN
-0.2294, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TUN
-1.5343, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TUR
-0.5846, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TUR
-0.0223, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TUR
-2.1106, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, TKM
-0.9366, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, TKM
-0.0485, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, TKM
-1.0349, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, UGA
-0.0017, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, UGA
1.04741, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, UGA
-0.645, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, USA
-0.0798, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, USA
0.54365, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, USA
-1.7896, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, UZB
-0.8714, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, UZB
-0.0174, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, UZB
-1.2231, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, VUT
-0.004, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, VUT
0.48443, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, VUT
-1.2179, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, VEN
-0.3693, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, VEN
0.29721, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, VEN
-0.4581, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, VNM
0.02744, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, VNM
0.4774, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, VNM
-1.035, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, YEM
-0.0248, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, YEM
0.81612, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, YEM
-1.1237, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, ZMB
-0.4571, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, ZMB
0.21454, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, ZMB
